380.8749719,376.9438007,382.6687166,383.6918821,384.5388163,383.158871,382.6361878,385.026542,384.1048357,383.1371762,384.0396491,380.1981119,377.3339508,389.2907991,377.8415642,379.2962148,386.8514424,382.2321047,387.3688607,379.2962148,381.6865924,381.6541295,375.8504544,383.1154989,388.2052539,381.1405887,380.25209,384.430148,383.463972,380.6588777,382.1779385,378.8227106,381.7515098,382.5820234,380.2412912,383.0938016,384.0070702,378.2947996,382.1454614,379.2638874,380.7668835,379.7690683,380.2304921,380.2628695,380.7884885,385.026542,380.1765489,383.0395903,380.6372842,377.3339508,378.7796544,380.5833046,386.3116969,383.9744886,383.072103,381.6324986,381.6865924,383.5724705,384.0070702,385.4374589,384.4736116,383.0829524,384.506206,380.2628695,383.158871,386.8732575,381.1946209,378.2517786,384.0287898,381.2703173,383.5724705,383.5290523,384.050508,385.5136671,385.0809524,381.7623409,391.1593558,387.7655509,383.9853494,384.950384,387.3797904,377.8415642,384.0287898,390.6245096,386.89509,387.7109372,387.2596945,384.9938994,385.026542,388.830373,389.2031732,387.8420448,384.0613667,389.2360214,387.2706089,386.3988901,389.2031732,389.7286907,390.1878859,393.9055306,389.1922231,386.529772,392.5076507,392.562714,391.5837641,397.5738819,392.529666,395.827461,398.0339162,397.7070608,397.7070608,401.6932568,406.6533462,404.8536335,409.3246104,408.4326945,407.2031024,421.996342,412.1153851,414.9199086,408.1358868,410.0937322,408.0637204,418.2779132,420.3410757,413.6044527,423.7008049,420.3287462,422.9439141,419.6911137,428.3804665,429.7187522,429.0437644,433.6881425,437.0001933,436.9620793,438.3421469,456.6241712,450.3147961,446.6319204,453.0439862,464.83861,464.2348909,479.9545577,485.2838993,490.0231398,509.493523,532.8730107,518.8485354,520.0136967,544.9219923,546.9776237
388.742786,383.5181969,380.2197117,380.7128655,380.6588777,382.1346414,383.5181969,384.4736116,386.3552961,375.3297676,376.316987,385.8803407,386.829626,382.4953667,376.2848452,382.0913393,384.9069009,380.0794621,383.5073601,380.6480717,383.9744886,378.6935462,383.0504219,381.1297775,382.5386976,381.0865487,382.0588548,383.0938016,378.7581244,382.4845568,386.8187173,379.1561731,377.8308108,382.0805178,380.2197117,381.6324986,379.6720285,381.1513995,379.2208054,382.5603517,380.1765489,377.8093222,383.5833242,381.2270668,381.1297775,381.6108664,379.7043778,378.28404,380.6912751,375.3832525,383.5399073,378.7365932,380.1441831,380.6588777,378.7043132,383.0504219,380.6912751,380.1981119,376.9115971,383.0287396,378.2732802,381.6216827,381.1730014,383.1154989,386.8841646,380.6588777,378.8011831,378.2947996,382.1779385,383.99621,381.2378752,383.1371762,384.5714425,384.0613667,385.4918842,389.7506326,385.6117115,383.9636462,380.1873306,384.4410144,383.0938016,383.5724705,386.8514424,384.9612727,385.4483334,383.072103,383.0504219,384.4844767,382.5495248,388.6662,385.4483334,384.950384,386.3116969,385.9239157,388.7537309,386.8078083,385.4701001,387.3251944,387.7546325,391.9635138,389.3017648,389.6958123,387.9076276,388.3693161,393.4291386,392.0625079,393.9606945,398.4600398,398.9744738,398.5378142,400.4479476,401.3382941,404.4022789,403.078324,404.4583121,410.2481634,414.7199497,414.7654293,414.9199086,408.8738406,412.835969,406.6817392,415.4785911,415.6372721,416.9472121,421.0764679,415.7228007,427.5914045,425.0386139,430.2799371,419.8019391,424.4819442,429.7940169,435.0508967,437.5507406,440.8117749,433.1443871,445.9398032,444.682137,454.2277732,464.1552621,459.9594577,474.6035069,478.867252,481.8376251,491.8553308,512.2403726,528.6537486,518.4567866,525.4430471,540.3174174,545.4514325
381.118966,383.0179074,383.0395903,381.1946209,375.8611681,381.6108664,383.9527847,378.6935462,380.6372842,379.7690683,382.0155817,381.0649608,374.8298725,382.657874,382.6253631,382.5495248,382.5278701,388.1724625,377.7878324,385.4156716,382.5170233,382.0155817,384.506206,379.6396953,384.4518804,383.5616164,380.6048822,378.6720304,378.7150799,380.1549657,381.6433142,378.7043132,379.1669459,384.4084143,383.4965041,381.5676173,380.1118145,382.5820234,379.6720285,379.2638874,382.5170233,376.3705824,380.1334002,377.7878324,383.89851,381.9939528,377.3232213,381.5784159,380.5401456,378.1765229,379.1884906,378.2302757,380.5185642,382.5278701,381.0757549,380.6372842,381.5243632,383.4748101,384.4410144,385.8585606,383.4856667,383.0287396,381.1621911,382.1238022,387.2596945,383.0504219,387.2596945,382.0913393,383.9744886,381.6649445,384.950384,385.9239157,381.1946209,384.0396491,384.5170889,383.061272,387.2378649,381.9614976,385.3939204,385.8912396,384.4084143,388.1834057,381.6541295,381.589233,385.3612726,388.1724625,381.6324986,385.9348133,386.8405343,382.6145192,382.1996135,388.7209139,385.0047868,383.5833242,387.2815229,388.742786,386.927827,388.3255449,387.4125591,390.646472,390.1988619,385.524558,390.6574343,388.8084689,386.5188732,393.4953072,393.0182879,395.7942527,398.5600453,396.2788485,402.6134684,400.3476381,404.8424187,404.9209148,407.6060698,406.7207995,414.1900618,420.7743483,408.8135921,410.8289896,410.1178769,413.555809,407.4092156,417.6743275,420.9900925,413.6652845,421.1258453,420.4397007,423.0925538,426.360481,429.6936789,421.1258453,422.6071209,435.0255698,425.9553654,435.7691585,437.7288348,453.5971456,454.2539253,456.7160011,464.1419772,465.4282236,469.1354596,482.3640495,482.4185166,491.8002055,505.5588782,526.5350883,521.678187,518.4994404,542.0082928,540.4770762
382.1671194,376.3491451,379.7906357,386.8841646,376.338426,384.9721423,383.0504219,381.1730014,375.8932881,382.0372283,385.8803407,380.0902466,387.2706089,377.2802809,380.1765489,381.6000499,378.6612816,381.6974064,386.9169212,382.5386976,381.1730014,381.1405887,379.2854457,385.9130177,378.6935462,377.7233749,377.7663414,384.4410144,380.6588777,380.6372842,380.1981119,383.5073601,382.0913393,376.7614181,383.463972,377.2695307,381.1297775,383.0070749,381.0757549,382.5603517,379.2638874,376.8901329,374.8619449,379.2638874,378.1550349,376.2848452,378.165779,378.1335456,373.4331694,383.5290523,377.7770775,375.8825753,381.6000499,384.8851575,381.0541475,381.5135631,378.7150799,381.0973611,379.7043778,383.0395903,378.6935462,382.4953667,385.2742476,379.2531174,383.99621,381.5135631,385.8150153,382.0372283,382.5603517,380.1873306,384.4736116,378.2947996,382.1346414,382.1129816,381.6649445,381.2162392,384.5605612,384.3323926,381.0757549,386.7859893,384.4627462,385.8150153,386.8405343,390.5367205,386.3334878,384.85254,384.4084143,384.8634128,389.1374679,391.550775,386.2899048,385.3939204,385.3830257,386.7750793,383.9636462,382.5386976,390.5805992,385.8803407,389.115582,390.0672582,389.6738855,390.1549746,388.742786,388.3036666,386.9715029,396.1459618,390.1769281,395.7610594,396.7185308,395.3644172,395.342299,405.6087356,400.303089,407.4147822,403.0559605,411.0451538,408.4439719,418.5436513,410.1057912,414.1895963,414.8589541,409.3818185,414.8345703,408.1840284,419.617279,420.2917826,423.6016137,425.0261857,417.6743275,419.7034318,423.7008049,429.6936789,427.7538148,429.7187522,437.5761718,440.1893355,438.3039296,449.65342,447.2457356,456.0624061,452.4377069,466.0036854,476.8919538,477.6412269,484.7205861,494.6874929,510.0246176,534.4171279,516.6664189,522.1223201,543.3590272,543.2717794
378.165779,379.628936,384.3758301,382.4628983,379.1346455,378.1335456,382.8662237,382.9637229,382.4953667,377.691142,381.0649608,385.3612726,372.8029483,378.1765229,381.0109478,379.145419,383.463972,378.6505324,384.9177722,382.5711783,379.7259299,387.7655509,376.2634031,381.5459814,378.2302757,380.6156895,384.0287898,381.5027437,381.9831284,378.6397639,380.1981119,382.0264052,377.3232213,384.8851575,379.628936,383.4748101,380.6264775,381.0217434,379.6396953,379.6073784,381.589233,381.5243632,378.1765229,383.9310795,377.6589254,375.2228137,376.7078012,378.1335456,379.0915868,386.6660739,378.585993,380.4754168,377.6589254,379.5750587,379.0700746,376.7292374,382.4412386,375.2869666,382.9853901,383.9419228,382.9962233,384.9177722,383.5073601,387.2487798,384.050508,383.5290523,380.6264775,382.5170233,383.061272,381.6865924,384.5279528,382.5820234,380.68047,383.0938016,381.3460363,384.0939596,387.4016304,385.8367792,383.89851,383.9310795,390.0562968,384.430148,382.069677,384.4627462,383.4965041,385.3286406,383.8659564,385.8041141,384.8307934,380.1334002,386.720562,381.0217434,388.6552711,387.1833037,390.9945955,386.7750793,387.7436952,382.1454614,385.026542,392.8420336,389.2250724,388.2271195,396.1127643,388.6880754,393.3079051,389.2141229,390.1769281,399.3437949,394.845524,395.7721242,398.0561241,403.4418996,402.1369048,403.9615417,407.9521183,403.1454595,418.4523405,418.1552854,412.0790216,416.8370858,412.1517461,409.4179892,416.1827087,414.8711456,416.9472121,423.0182261,418.9542081,424.877051,421.6875955,422.9934566,424.3453072,436.8604536,431.6632144,430.4557171,428.4430347,436.9366684,443.3696645,452.2161482,450.3927025,457.3163034,461.0982686,465.2952985,463.5242734,476.9189774,479.4384525,492.2578092,508.8491905,529.1458172,522.1793681,522.5657198,539.2016529,539.2886244
382.4845568,383.0395903,376.8364959,378.6505324,380.0902466,381.0433527,382.5061952,380.5833046,378.6074947,384.3215419,378.0798172,381.9506911,384.3432431,386.3007917,379.1131168,381.9398655,383.4097391,370.3457936,378.165779,376.6756543,379.661251,377.7126181,384.8090643,383.3230293,377.2266034,378.1550349,375.3083677,383.8659564,384.2889689,380.5293551,382.8553868,381.9614976,380.5293551,381.0325577,380.1118145,377.691142,382.4845568,374.8512415,376.2955467,381.0541475,380.6048822,379.661251,378.7043132,375.3083677,380.0794621,380.5185642,380.0686964,380.978559,377.691142,376.7399646,382.9420544,380.0255733,376.7078012,381.9939528,378.585993,378.1335456,381.5135631,381.5351819,379.6828056,386.6987752,383.3988991,383.431437,383.4205788,383.463972,382.5061952,382.0480512,384.8634128,382.0480512,382.0480512,383.0287396,385.7605812,383.431437,382.9853901,382.1346414,387.7655509,386.7968989,380.1981119,386.2681114,386.2681114,380.4861899,380.0902466,385.8041141,387.6563341,387.6563341,380.6372842,386.2354282,384.8416669,386.7096687,386.2354282,387.623587,384.4192813,383.5290523,383.9310795,382.0913393,388.6880754,384.9612727,385.8694601,390.4818693,385.4265654,391.9635138,388.2271195,394.2378331,392.8971015,392.3755864,392.9301347,392.9301347,390.6574343,394.3150924,393.8944821,394.4034234,401.2713387,401.2601902,402.535249,406.6083761,401.2267248,408.3651098,417.1487651,419.7510147,410.7080931,409.333596,409.333596,410.0333519,415.4785911,422.1617114,414.1895963,416.8737882,426.8891255,422.968686,419.5803709,422.931541,425.0386139,423.7132124,427.0013747,439.361933,427.7288018,437.5125913,440.8245612,447.7940204,450.9883856,456.6635149,455.460431,465.3218768,463.5640324,481.1472152,484.0609748,493.4050152,507.7412864,527.5670976,517.8369512,519.4812185,536.6978843,544.8783012
382.1021606,377.2266034,377.2695307,383.9202171,380.0255733,378.1872664,385.3068844,380.5077731,381.0001518,379.6504733,387.6672554,380.014787,385.7388128,376.1777185,382.9095493,381.45952,383.8008784,388.1178345,386.6769684,376.7614181,376.231276,383.3880588,378.1120552,381.1297775,382.4195964,380.0579113,377.6696646,380.0686964,378.6290142,384.8416669,381.448718,378.6397639,381.0217434,381.45952,378.1120552,377.7341122,383.844265,380.4754168,380.4646244,380.5077731,380.0471259,375.2548915,378.2410178,382.0372283,383.4097391,382.0155817,375.7540946,384.7873339,381.491943,375.764811,379.6073784,377.7341122,376.7614181,378.2195143,378.7258272,380.5293551,383.3338714,383.3230293,385.2633868,381.9398655,381.5567995,381.0109478,381.0433527,375.3083677,384.3215419,380.5940935,382.9637229,383.9202171,382.9745567,386.3225832,384.4084143,386.2463167,382.0480512,380.1873306,383.9744886,384.9395137,385.7714649,382.8878777,384.2672645,382.8987137,385.198159,377.7555859,382.9637229,381.6108664,382.9528888,385.3395183,382.9853901,387.1723868,385.3177627,386.1700905,383.8334188,387.5799321,387.2378649,386.2572235,390.9177755,382.9962233,386.2681114,388.1615375,391.418918,390.5147699,387.1833037,396.0131901,386.8187173,389.6738855,389.1265344,386.8514424,389.6410207,395.6504299,399.7235747,394.7240122,397.5627814,399.2548571,405.6199617,405.1810311,408.7436946,404.8872757,411.0564526,421.0562459,415.405389,412.7146174,404.4468702,408.5968521,410.0092304,416.1582796,417.5027477,421.5147165,414.0800691,419.617279,410.1782745,424.9640406,426.2483538,428.2429044,431.5122651,423.6760155,428.9310753,443.9363191,440.7606265,440.8245612,448.4060449,457.863164,460.3709618,467.7649766,468.4305044,478.0650857,490.5244935,488.6883655,507.0950641,530.0847445,517.1172583,524.7316202,541.1984074,543.3153954
377.7985679,377.3232213,380.6048822,383.4531147,383.463972,382.5495248,381.1297775,377.2910117,383.463972,381.0541475,386.3661811,382.4845568,385.7714649,379.1992625,379.242347,382.4737277,377.7233749,377.6482051,369.8926864,381.5027437,377.1836904,381.9939528,376.2098501,381.9723037,380.5940935,377.2266034,377.1729566,381.9939528,379.6504733,383.0179074,382.5711783,378.6612816,382.0264052,381.0757549,378.7043132,382.9853901,375.7862045,385.8585606,383.99621,378.747359,378.7150799,380.1549657,380.208912,382.5711783,374.308038,379.1023614,378.1442904,377.7663414,375.8183308,377.7126181,381.4163102,385.2633868,381.8966165,378.6290142,381.5135631,379.1023614,376.241979,378.6612816,382.4195964,376.7292374,383.3772182,375.2976769,384.3975469,380.6048822,379.2315764,384.5279528,382.5928494,383.5073601,381.589233,383.0287396,385.8585606,386.3007917,380.1549657,387.2924366,382.1346414,384.4627462,382.5820234,384.7547454,386.6660739,380.5725153,382.5386976,388.9842953,382.8662237,384.3975469,384.3432431,386.3334878,385.3612726,384.7764776,385.2960058,383.8334188,379.1992625,383.9419228,390.5147699,387.2378649,384.3975469,390.427047,390.034373,380.1334002,388.1724625,387.2487798,385.3721493,393.2528257,387.2160339,400.5590945,390.0014849,390.0672582,394.6908854,391.4958173,392.9742048,401.2044068,398.9967141,405.6423951,398.8411116,406.0133937,408.7774962,407.8508185,411.8284223,418.0183611,408.5728006,411.2730199,403.8354531,413.4099315,417.4904842,414.7614658,418.1797826,417.5027477,417.5885047,420.1686489,413.4342473,418.2288502,428.8810065,428.1929249,421.6505171,433.536605,443.2027922,434.1676478,432.9803215,446.4899128,454.0317984,457.1062881,457.2112578,463.4580012,468.9083014,481.5656337,484.6113712,485.160951,508.7789143,523.6643059,517.7091929,518.2294952,539.6945885,546.3480395
381.6108664,381.1621911,383.0179074,381.5676173,377.7555859,375.8397404,385.7823483,379.145419,383.8659564,380.6048822,378.1765229,384.3758301,384.8742853,380.1118145,380.4969816,378.596744,379.0270275,381.4811419,376.6970731,374.7978166,381.0865487,382.4737277,382.9962233,379.5858386,376.2527008,379.1561731,381.9939528,382.9528888,380.0902466,376.7721253,382.9853901,379.1346455,377.2266034,375.2869666,377.7018802,377.7233749,382.4520686,381.0325577,378.6397639,381.0433527,382.4845568,378.596744,374.7657581,373.7216426,375.7540946,383.3772182,381.4271131,376.1563087,374.286677,384.8307934,381.9290584,377.691142,380.4861899,379.628936,378.7043132,382.5603517,382.9745567,381.5027437,383.4531147,378.6935462,378.6612816,382.9528888,386.2354282,384.7656023,385.7823483,377.691142,390.0234106,380.1765489,383.4965041,382.5495248,385.3286406,381.5784159,387.2596945,383.9853494,383.0395903,381.1621911,383.5290523,385.3286406,383.9527847,383.442276,386.2463167,384.3432431,384.2998206,386.720562,387.6126645,384.8199384,383.8876654,385.7823483,384.8742853,384.354112,383.8876654,383.9744886,384.8416669,389.0718064,384.9286431,384.9177722,391.0275424,381.6433142,385.4918842,390.1220787,387.314263,387.2815229,390.5038034,390.111119,391.9195242,391.4408882,390.6135279,397.1243401,397.1132621,397.5405976,398.4711489,398.8855531,408.2637526,402.94414,406.0358377,407.1131019,412.3606502,418.0639915,412.605455,405.9175672,405.881675,407.9194668,413.9949429,422.8325449,420.8051393,414.7980193,422.8944197,415.5518098,426.8642012,415.6372721,425.6439707,422.3471582,431.5877324,432.2466161,434.9622855,435.629695,438.9290434,445.9268954,450.9883856,456.676637,454.2408618,467.1520532,472.0065792,473.9183069,481.7424006,491.107597,512.1839351,528.5820075,520.9341278,513.9336677,542.8270789,545.3640153
380.122598,380.1441831,378.1980288,384.4736116,384.4736116,383.4531147,383.3772182,383.3772182,379.6181573,379.6181573,387.6454125,378.5644901,381.4703217,372.8029483,381.0325577,381.4271131,381.9506911,383.8659564,373.2733,383.4531147,380.9461674,378.0905635,383.8768205,381.9939528,381.1081732,386.2136502,381.9939528,380.4969816,382.4087843,383.8117255,382.004758,375.2548915,379.6504733,383.89851,383.0287396,380.0902466,381.5351819,380.1873306,384.4192813,383.431437,378.6935462,383.442276,378.6935462,380.1549657,381.0217434,386.2899048,382.0372283,381.5351819,375.7326994,379.628936,380.5401456,377.1944239,377.205138,383.3988991,382.4087843,380.5293551,381.6000499,380.6156895,382.4304271,377.2266034,383.9093731,383.0179074,377.3554281,384.430148,383.8876654,384.354112,384.8199384,375.3618556,383.9527847,383.431437,381.6108664,387.7218569,385.8150153,380.6264775,383.9310795,383.5073601,386.3443921,382.9420544,383.9093731,383.442276,386.2027608,384.7982087,389.4329571,382.3438485,382.4304271,386.2027608,381.0109478,383.844265,382.8987137,385.2960058,384.8634128,384.8851575,386.3116969,387.7436952,389.115582,387.2378649,390.0124479,389.0936949,386.3334878,390.0672582,390.0453351,389.1484196,392.430596,394.2599089,385.9566076,390.5805992,395.1985707,396.5302205,399.3771658,395.2869975,397.0245898,400.6370457,408.2637526,402.0475645,403.4978522,406.2492051,412.4172936,417.239924,412.1153851,416.1460646,410.1299353,410.8047963,410.7080931,416.219377,406.001388,425.6564364,425.5568861,423.5892299,423.7132124,426.3106322,423.6388159,423.6884235,425.75602,434.9116473,428.3804665,443.4724366,440.2787908,448.4966935,444.6950014,453.5449186,459.8935268,462.3261461,465.4548187,477.6141742,488.7432443,484.1291874,508.3026248,523.8356909,520.5027687,521.5784035,543.8903581,545.4514325
